date,pm25 - day 1,pm10 - day 1,o3 - day 1,no2 - day 1,temp - day 1,humidity - day 1,visibility - day 1,solarradiation - day 1,precip - day 1,windspeed - day 1,winddir - day 1,pm25 - day 2,pm10 - day 2,o3 - day 2,no2 - day 2,temp - day 2,humidity - day 2,visibility - day 2,solarradiation - day 2,precip - day 2,windspeed - day 2,winddir - day 2,pm25 - day 3,pm10 - day 3,o3 - day 3,no2 - day 3,temp - day 3,humidity - day 3,visibility - day 3,solarradiation - day 3,precip - day 3,windspeed - day 3,winddir - day 3
02/04/2022,0.13836477987421386,0.04938271604938271,0.3018867924528302,0.07142857142857142,0.26649076517150394,0.7004754358161647,0.5614035087719299,0.4762834821428572,0.14110429447852763,0.38989169675090257,0.08815350389321469,0.14583333333333331,0.024691358024691357,0.27358490566037735,0.03571428571428571,0.25815217391304346,0.8643533123028391,0.368995633187773,0.14850933407634437,0.2208588957055215,0.3125,0.05982192543127434,0.28666666666666674,0.0,0.2358490566037736,0.0967741935483871,0.38522427440633245,0.6025236593059935,0.5119825708061002,0.38227918640289776,0.0023148148148148147,0.1875,0.10369752571587433
23/07/2015,0.050314465408805034,0.06172839506172839,0.2830188679245283,0.07142857142857142,0.7387862796833772,0.5055467511885896,0.7171052631578948,0.8889508928571429,0.0,0.29241877256317683,0.710789766407119,0.027777777777777773,0.12345679012345678,0.2641509433962264,0.14285714285714285,0.7771739130434782,0.5662460567823342,0.8253275109170306,0.8776818055168571,0.006134969325153374,0.2690972222222222,0.6741791875347802,0.12666666666666668,0.06172839506172839,0.25471698113207547,0.0967741935483871,0.6939313984168864,0.7870662460567823,0.45315904139433555,0.4563945388687657,0.011574074074074073,0.1684027777777778,0.5879899916597164
27/01/2015,0.3459119496855346,0.2222222222222222,0.18867924528301885,0.4642857142857143,0.31926121372031663,0.9286846275752774,0.24342105263157898,0.028180803571428572,0.04703476482617587,0.24007220216606495,0.7127363737486095,0.3472222222222222,0.25925925925925924,0.20754716981132074,0.39285714285714285,0.25815217391304346,0.9416403785488958,0.21397379912663755,0.1329061019782669,0.006134969325153374,0.1996527777777778,0.7000556483027268,0.7000000000000001,0.2962962962962963,0.09433962264150943,0.5483870967741935,0.2453825857519789,0.8706624605678233,0.23311546840958608,0.08163833937029813,0.19444444444444445,0.3819444444444444,0.724770642201835
07/02/2018,0.33333333333333337,0.25925925925925924,0.16981132075471697,0.5357142857142857,0.16886543535620055,0.6545166402535658,0.48903508771929827,0.14732142857142855,0.0,0.19494584837545126,0.14877641824249166,0.3194444444444444,0.19753086419753085,0.1509433962264151,0.39285714285714285,0.23369565217391303,0.7066246056782335,0.368995633187773,0.23404848147116186,0.0,0.25000000000000006,0.16722314969393434,0.1,0.14814814814814814,0.14150943396226415,0.1935483870967742,0.2612137203166227,0.6246056782334384,0.803921568627451,0.17358595709111171,0.0,0.375,0.08785098693355574
02/02/2021,0.4339622641509434,0.19753086419753085,0.16981132075471697,0.39285714285714285,0.2453825857519789,0.884310618066561,0.14912280701754385,0.09012276785714286,0.00408997955010225,0.19494584837545126,0.139321468298109,0.4027777777777778,0.1728395061728395,0.09433962264150943,0.2857142857142857,0.15217391304347824,0.7460567823343849,0.32751091703056767,0.18556701030927836,0.0,0.1875,0.20534223706176963,0.23333333333333334,0.1111111111111111,0.12264150943396226,0.12903225806451613,0.24010554089709762,0.6687697160883279,0.7668845315904139,0.08191696851490667,0.0,0.3125,0.17180984153461218
29/05/2020,0.1320754716981132,0.14814814814814814,0.330188679245283,0.10714285714285714,0.5989445910290238,0.3518225039619651,0.6710526315789475,0.9486607142857144,0.0,0.25992779783393505,0.07230255839822025,0.2569444444444445,0.1111111111111111,0.27358490566037735,0.03571428571428571,0.6331521739130435,0.5189274447949526,0.5218340611353712,0.9158539983282252,0.0,0.1875,0.986644407345576,0.23333333333333334,0.09876543209876543,0.27358490566037735,0.0967741935483871,0.6358839050131926,0.501577287066246,0.4793028322440088,0.8573418779604347,0.0,0.125,0.9844314706700028
09/01/2019,0.20754716981132076,0.13580246913580246,0.2169811320754717,0.03571428571428571,0.4142480211081794,0.6370839936608557,0.31140350877192985,0.09542410714285714,0.05112474437627812,0.5595667870036101,0.8540044493882092,0.3819444444444444,0.20987654320987653,0.25471698113207547,0.07142857142857142,0.36684782608695643,0.8864353312302837,0.2052401746724891,0.027584285316244076,0.026584867075664625,0.3125,0.666110183639399,0.21333333333333335,0.1728395061728395,0.12264150943396226,0.4838709677419355,0.38522427440633245,0.7397476340694005,0.6078431372549019,0.08303148509334077,0.0,0.06250000000000003,0.809285515707534
11/12/2023,0.22012578616352202,0.16049382716049382,,0.10714285714285714,0.4749340369393139,0.6893819334389859,0.3421052631578948,0.09681919642857142,0.20040899795501024,0.5198555956678701,0.6582313681868743,0.19444444444444442,0.20987654320987653,,0.03571428571428571,0.41032608695652173,0.8690851735015772,0.2663755458515284,0.024797993870158817,0.15746421267893662,0.3246527777777778,0.5155815247634947,0.38000000000000006,0.13580246913580246,,0.0967741935483871,0.35356200527704484,0.9164037854889588,0.1503267973856209,0.03482864307606576,0.013888888888888888,0.19444444444444442,0.4678899082568808
16/02/2023,0.5911949685534592,0.43209876543209874,0.16981132075471697,0.39285714285714285,0.3482849604221636,0.7432646592709984,0.1425438596491228,0.232421875,0.0,0.12996389891696752,0.4994438264738598,0.5277777777777777,0.4444444444444445,0.07547169811320754,0.6428571428571428,0.3070652173913043,0.8264984227129337,0.1331877729257642,0.2794650320423516,0.0,0.06250000000000003,0.39955481357818584,0.4000000000000001,0.3333333333333333,0.09433962264150943,0.5161290322580645,0.40897097625329815,0.7129337539432175,0.25708061002178656,0.2688771245472276,0.0,0.06250000000000003,0.3141506811231582
25/07/2020,0.15094339622641512,0.1111111111111111,0.1320754716981132,0.14285714285714285,0.7124010554089709,0.5832012678288432,0.7346491228070177,0.7700892857142858,0.012269938650306749,0.19494584837545126,0.7155172413793103,0.17361111111111108,0.1111111111111111,0.22641509433962265,0.2142857142857143,0.6739130434782608,0.4763406940063091,0.8013100436681223,0.8448035664530511,0.0,0.1875,0.6048970506399555,0.13333333333333333,0.1111111111111111,0.36792452830188677,0.22580645161290322,0.6094986807387862,0.5268138801261828,0.7886710239651415,0.7645583728057955,0.0,0.125,0.9605226577703643
25/11/2022,0.18238993710691825,0.13580246913580246,0.16981132075471697,0.3214285714285714,0.4538258575197889,0.7527733755942949,0.5328947368421053,0.14090401785714285,0.024539877300613498,0.2671480144404332,0.5372636262513905,0.17361111111111108,0.13580246913580246,0.18867924528301885,0.2142857142857143,0.42391304347826086,0.8044164037854891,0.5524017467248908,0.10838673725271664,0.05930470347648262,0.375,0.5080690038953812,0.16,0.09876543209876543,0.16981132075471697,0.16129032258064516,0.39313984168865435,0.8201892744479495,0.7080610021786493,0.033156868208414604,0.027777777777777776,0.25000000000000006,0.46733388935223796
03/05/2018,0.18867924528301888,0.09876543209876543,0.32075471698113206,0.17857142857142855,0.4854881266490765,0.5166402535657686,0.7039473684210527,0.8270089285714286,0.00408997955010225,0.38989169675090257,0.5314238042269188,0.10416666666666667,0.14814814814814814,0.330188679245283,0.2857142857142857,0.42119565217391297,0.5615141955835963,0.5305676855895197,0.679019225410978,0.24948875255623723,0.4375,0.6897607122982748,0.12,0.06172839506172839,0.3018867924528302,0.12903225806451613,0.48021108179419525,0.8280757097791798,0.4291938997821351,0.470883254388409,0.7268518518518517,0.3125,0.5518487628579372
27/08/2019,0.3836477987421384,0.24691358024691357,0.7075471698113207,0.25,0.8179419525065962,0.5182250396196513,0.4078947368421053,0.6657366071428571,0.0,0.12996389891696752,0.10344827586206896,0.4027777777777778,0.19753086419753085,0.6037735849056604,0.17857142857142855,0.7690217391304347,0.4779179810725551,0.4825327510917031,0.6480913903594316,0.0,0.06250000000000003,0.2526432943795214,0.34,0.2222222222222222,0.5849056603773585,0.22580645161290322,0.7467018469656991,0.49842271293375395,0.5969498910675382,0.7375313457787686,0.0,0.06250000000000003,0.3002502085070893
01/06/2022,0.27044025157232704,0.06172839506172839,0.32075471698113206,0.07142857142857142,0.525065963060686,0.6608557844690965,0.5899122807017545,0.6096540178571429,0.05316973415132925,0.12996389891696752,0.28225806451612906,0.17361111111111108,0.08641975308641975,0.2830188679245283,0.17857142857142855,0.47826086956521735,0.6246056782334384,0.6331877729257642,0.5934800780161605,0.0,0.06250000000000003,0.9190317195325542,0.17333333333333334,0.04938271604938271,0.2641509433962264,0.0967741935483871,0.4934036939313984,0.6656151419558358,0.5947712418300654,0.48815826135413765,0.004629629629629629,0.1875,0.9441201000834029
14/04/2022,0.2830188679245283,0.19753086419753085,0.29245283018867924,0.25,0.5699208443271768,0.6862123613312203,0.5526315789473685,0.3889508928571429,0.0,0.06498194945848376,0.6459955506117909,0.2708333333333333,0.1728395061728395,0.16981132075471697,0.35714285714285715,0.5597826086956521,0.34069400630914826,0.7532751091703058,0.5324602953468933,0.0,0.25000000000000006,0.3625486922648859,0.30000000000000004,0.1111111111111111,0.2830188679245283,0.1935483870967742,0.43799472295514513,0.45583596214511024,0.8169934640522877,0.6079687935358039,0.0,0.25000000000000006,0.2999721990547679
15/06/2017,0.0628930817610063,0.1728395061728395,0.40566037735849053,0.2857142857142857,0.6675461741424802,0.4817749603803485,0.6535087719298246,0.9606584821428571,0.0,0.06498194945848376,0.29616240266963295,0.10416666666666667,0.06172839506172839,0.330188679245283,0.2142857142857143,0.6576086956521738,0.4968454258675079,0.7336244541484717,0.8024519364725551,0.0,0.125,0.8299944351697274,0.1,0.12345679012345678,0.25471698113207547,0.16129032258064516,0.6490765171503957,0.5126182965299686,0.5860566448801743,0.8609640568403456,0.0,0.25000000000000006,0.7030859049207674
19/10/2023,0.15723270440251574,0.08641975308641975,,0.17857142857142855,0.45646437994722955,0.6576862123613314,0.5175438596491229,0.21512276785714285,0.04703476482617587,0.3375451263537906,0.2544493882091213,0.07638888888888888,0.06172839506172839,,0.10714285714285714,0.42391304347826086,0.7649842271293377,0.7445414847161572,0.3363053775424909,0.0,0.2621527777777778,0.2117417918753478,0.07333333333333333,0.08641975308641975,,0.12903225806451613,0.45646437994722955,0.8217665615141956,0.75599128540305,0.19002507662301474,0.020833333333333332,0.06944444444444445,0.7873227689741452
05/04/2015,0.22012578616352202,0.04938271604938271,0.29245283018867924,0.10714285714285714,0.34564643799472294,0.6450079239302693,0.7280701754385965,0.43917410714285715,0.016359918200409,0.30505415162454874,0.09538375973303671,0.21527777777777776,0.1111111111111111,0.2641509433962264,0.14285714285714285,0.3342391304347826,0.5930599369085172,0.6965065502183407,0.2911674561159097,0.0,0.125,0.5406232609905398,0.19333333333333336,0.12345679012345678,0.20754716981132074,0.25806451612903225,0.37467018469656993,0.6640378548895898,0.49673202614379086,0.5600445806631373,0.17824074074074073,0.4809027777777778,0.830414234083959
01/05/2018,0.11320754716981132,0.06172839506172839,0.3018867924528302,0.14285714285714285,0.48021108179419525,0.8320126782884312,0.42982456140350883,0.4701450892857143,0.6421267893660532,0.3249097472924187,0.5520022246941045,0.4305555555555555,0.04938271604938271,0.24528301886792453,0.14285714285714285,0.4347826086956521,0.921135646687697,0.08733624454148474,0.2764001114516578,0.26584867075664625,0.25000000000000006,0.06204785754034502,0.22666666666666668,0.18518518518518517,0.1981132075471698,0.22580645161290322,0.546174142480211,0.6293375394321765,0.6013071895424836,0.5695179715798273,0.013888888888888888,0.25000000000000006,0.578815679733111
